0.06298548	0.08940544	-0.017364595	0.09969372	-0.024721865	-0.026703248	-0.029326249	0.016723096	0.035327423	0.08994746	0.06129309	-0.011161409	0.05510831	-0.07521966	0.03435824	0.005943703
0.0068355952	-0.0072349715	-0.07704242	0.18338436	-0.13068317	-0.093092486	-0.14823395	0.0715471	0.05161822	0.02041299	-0.031827796	-0.11525538	0.17772837	-0.117578894	-0.08074755	0.05679224
-0.104517736	-0.11117039	-0.089459434	0.19490351	-0.2597711	-0.09717704	-0.24129017	0.14488806	0.003490833	0.071074925	-0.00034677747	-0.11333607	0.18360722	-0.21877193	-0.104953416	0.12302037
0.3034571	0.36883277	0.33603358	-0.58172023	0.5070787	0.46501532	0.46833533	-0.37710336	0.08557688	0.06302597	0.22601442	0.4083149	-0.5106676	0.5889076	0.3809075	-0.26878235
0.07284888	0.05985476	0.06423142	-0.0045426213	0.0053491583	0.026213733	0.016877346	-0.058765072	0.042073365	0.06536137	0.01561073	0.09302325	-0.015850544	0.024412379	-0.0070286784	-0.036161847
0.00095091946	-0.032238476	-0.06209679	0.041326977	-0.05663778	-0.075644426	-0.07352971	0.022993097	-0.04242907	0.033309136	-0.031454153	-0.044108234	0.076188676	-0.03863878	0.0015765714	0.05234096
0.40015176	0.3982912	0.39849055	-0.5100565	0.5040982	0.41406912	0.48942137	-0.3507009	0.24058595	0.2019839	0.31090638	0.36679736	-0.45830953	0.48095757	0.40972197	-0.39042145
-0.06106003	-0.07259279	-0.066461444	0.07895545	-0.14560293	-0.11578094	-0.08906579	0.04113731	-0.06338667	-0.054743785	-0.02428498	-0.0511058	0.0557208	-0.09057212	-0.10666458	0.025686108
0.35539678	0.35786632	0.284256	-0.422027	0.39750847	0.32601544	0.42292172	-0.25505906	0.26901898	0.23291849	0.2101891	0.3711559	-0.39606526	0.49803045	0.35437742	-0.29302776
0.03599582	-0.012959548	0.057834085	0.039845463	-0.0041007865	0.018309994	-0.023173982	-0.058959	-0.0036451407	0.06555381	-0.0056833946	0.06531033	0.018339083	-0.049887236	0.056939654	-0.031905033
0.37770066	0.35331148	0.34009582	-0.5342074	0.48706308	0.46808437	0.5048252	-0.40143144	0.25532016	0.15465814	0.24393426	0.3877388	-0.48049158	0.53953344	0.43747255	-0.33072937
-0.037010845	-0.08959431	-0.020567007	0.09406632	-0.15283084	-0.07421567	-0.16292691	0.020328313	-0.0021523903	-0.0099960305	-0.0223752	-0.034246035	0.11363532	-0.088388756	-0.08357459	0.06940746
0.17057137	0.2684781	0.18129769	-0.32785872	0.3066353	0.29315233	0.2336463	-0.21106891	0.024134012	-0.04503415	0.103943184	0.18905516	-0.2627117	0.3767534	0.27586862	-0.20859498
-0.19112003	-0.28516287	-0.25829634	0.44210967	-0.44157565	-0.36805812	-0.3829135	0.30892694	-0.116106726	-0.0061077336	-0.16139117	-0.28250167	0.38747874	-0.4138923	-0.27461576	0.19003381
0.008821033	-0.013921174	0.030621825	0.0270729	-0.08930692	-0.030328292	-0.06873861	0.0063247085	-0.032380175	0.011560025	0.03562856	0.023657678	0.059368234	-0.059888024	0.045878712	0.033844303
-0.038973965	0.03784454	0.043896437	-0.022135701	-0.06473114	0.017221503	0.007673744	-0.031902164	0.0039150454	0.021601802	0.029460117	0.00016823065	-0.015510177	-0.03625551	-0.006119373	0.020720243
-0.045558356	-0.11819058	-0.12015082	0.054444324	-0.09732678	-0.13122049	-0.076192535	0.059656024	-0.112199925	-0.02230065	-0.08776265	-0.055748656	0.084309846	-0.14190349	-0.12777118	0.10525523
0.020069068	0.07134762	-0.013293872	-0.09067157	0.09830161	0.06060635	0.063076206	-0.011766445	-0.08958703	-0.085401826	-0.044526625	0.096512794	-0.11575075	0.12843448	0.06655744	-0.020660775
0.057893433	0.02201168	0.09014559	0.021522678	-0.060878035	-0.016815135	0.01633222	-0.04890062	0.08436525	0.12670378	0.09902978	0.049224984	0.003586931	-0.039588895	0.034534767	-0.009426368
0.27701807	0.2777891	0.23508242	-0.3581152	0.28570187	0.30829424	0.26836473	-0.26362762	0.20219691	0.19510722	0.17871363	0.27801344	-0.29385293	0.30091214	0.27635282	-0.28311297
0.17009072	0.11786387	0.081686825	-0.04286592	0.07160172	0.13907857	0.038416147	-0.06653571	0.15214272	0.14191087	0.118117794	0.09213994	-0.049937524	0.06741272	0.13306145	-0.14572729
0.07840378	0.037969764	0.065004654	0.0061513605	-0.008669045	-0.018645277	-0.04329279	0.047094446	0.08359439	0.08541488	-0.043266386	-0.0067586005	-0.016988909	-0.07978543	-0.028730297	0.012581287
0.015022068	-0.02043808	0.0017840957	0.11087427	-0.12377159	-0.026291177	-0.125796	0.06656364	0.023745144	0.04609779	-0.05624234	-0.028299404	0.06309788	-0.08797113	-0.042576414	0.016161826
